        PROGRAM D2500     ZERO LIFT WAVE DRAG
   CONFIGURATION DESCRIPTION

 SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

 Entering subroutine OVL10 (START)
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  


CYCLE=  1    FUSELAGE SEGMENT  1    AREA DISTRIBUTION (D/Q = 57.62218)
   192.0000    120.990    773.790    773.790    773.790    773.790
   198.0000    151.178    797.978    797.978    797.978    797.978
   204.0000    183.654    802.854    802.854    802.854    802.854
   210.0000    217.248    787.248    787.248    787.248    787.248
   216.0000    251.049    750.249    750.249    750.249    750.249
   222.0000    282.290    689.090    689.090    689.090    689.090
   228.0000    307.718    600.518    600.518    600.518    600.518
   234.0000    323.740    480.940    480.940    480.940    480.940
   240.0000    327.296    327.296    327.296    327.296    327.296
   246.0000    319.460    319.460    319.460    319.460    319.460
   252.0000    301.111    301.111    301.111    301.111    301.111
   258.0000    275.079    275.079    275.079    275.079    275.079
   264.0000    241.174    241.174    241.174    241.174    241.174
   270.0000    202.573    202.573    202.573    202.573    202.573
   276.0000    162.883    162.883    162.883    162.883    162.883
   282.0000    123.365    123.365    123.365    123.365    123.365
   288.0000     83.108     83.108     83.108     83.108     83.108
   294.0000     53.437     53.437     53.437     53.437     53.437
   300.0000     11.860     11.860     11.860     11.860     11.860
1 INTERNAL RESTRAINT POINTS (XI*)

   SN=    0.0000   SB=    5.4047   ELL=  339.4987
             XF            SF
          100.0000      400.3081
          240.0000      487.0826
          305.5489       11.2636
          312.3388        9.5062
          319.1288        7.2262
          325.9188        6.0864
          332.7088        5.5270
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          SBAR(X*) AVERAGE EQUIVALENT BODY

      X*      SBAR      SBAR      SBAR      SBAR      SBAR      SBAR     DELTA
                B         BW       BWP       BWPF     BWPFC     REST.      SBAR
   0.0000     0.000     0.000     0.000     0.000     0.000    0.0000    0.0000
   6.7900     9.780     9.778     9.778     9.778     9.778    9.5930   -0.1846
  13.5800    26.987    26.981    26.981    26.981    26.981   26.6972   -0.2835
  20.3699    48.671    48.659    48.659    48.659    48.659   48.2298   -0.4295
  27.1599    73.495    73.478    73.478    73.478    73.478   72.9729   -0.5052
  33.9499   101.145   101.121   101.121   101.121   101.121  100.1531   -0.9681
  40.7398   130.504   130.473   130.473   130.473   130.473  129.1957   -1.2778
  47.5298   159.487   159.450   159.450   159.450   159.450  159.6322    0.1826
  54.3198   191.171   191.126   191.126   191.126   191.126  191.0563   -0.0700
  61.1098   224.062   224.009   224.009   224.009   224.009  223.1001   -0.9086
  67.8997   256.775   256.713   256.713   256.713   256.713  255.4122   -1.3012
  74.6897   289.155   289.083   289.083   289.083   289.083  287.6465   -1.4364
  81.4797   321.315   321.233   321.233   321.233   321.233  319.4435   -1.7898
  88.2697   352.716   352.609   352.609   352.609   352.609  350.4050   -2.2043
  95.0596   381.296   381.324   381.324   381.324   381.324  380.0365   -1.2878
 101.8496   402.862   407.521   407.521   407.521   407.521  407.4413   -0.0792
 108.6396   413.180   432.255   432.255   432.255   432.255  431.9666   -0.2882
 115.4296   409.890   455.353   455.353   455.353   455.353  454.4589   -0.8945
 122.2196   392.391   476.583   476.583   476.583   476.583  475.1895   -1.3933
 129.0095   360.644   495.880   495.880   495.880   495.880  494.2606   -1.6192
 135.7995   314.849   513.512   513.512   513.512   513.512  511.7029   -1.8087
 142.5895   256.930   530.959   530.959   530.959   530.959  527.5059   -3.4529
 149.3795   192.679   546.402   546.402   546.402   546.402  541.6279   -4.7745
 156.1694   132.467   559.664   559.664   559.664   559.664  554.0040   -5.6595
 162.9594    89.409   571.486   571.486   571.486   571.486  564.5468   -6.9393
 169.7494    70.277   577.627   577.627   577.627   577.627  573.1464   -4.4802
 176.5394    70.080   584.794   584.794   584.794   584.794  579.6698   -5.1239
 183.3293    85.149   589.228   589.228   589.228   589.228  583.9564   -5.2719
 190.1193   112.037   590.080   590.080   590.080   590.080  585.8130   -4.2675
 196.9093   145.289   589.574   589.574   589.574   589.574  585.0052   -4.5684
 203.6992   181.812   585.655   585.655   585.655   585.655  581.2435   -4.4112
 210.4892   219.873   578.783   578.783   578.783   578.783  574.1632   -4.6194
 217.2792   257.865   568.130   568.130   568.130   568.130  563.2870   -4.8430
 224.0692   291.732   551.397   551.397   551.397   551.397  547.9586   -3.4381
 230.8591   316.556   530.431   530.431   530.431   530.431  527.1923   -3.2391
 237.6491   327.248   500.365   500.365   500.365   500.365  499.2069   -1.1577
 244.4391   322.348   459.449   459.449   459.449   459.449  459.1960   -0.2529
 251.2291   303.891   409.802   409.802   409.802   409.802  409.4257   -0.3762
 258.0190   274.865   356.515   356.515   356.515   356.515  354.6303   -1.8847
 264.8090   236.074   299.389   299.389   299.389   299.389  297.2038   -2.1849
 271.5990   191.960   239.854   239.854   239.854   239.854  239.0492   -0.8050
 278.3890   147.144   182.459   182.459   182.459   182.459  181.9449   -0.5145
 285.1790   101.500   126.745   126.745   126.745   126.745  127.7552    1.0106
 291.9689    62.719    80.097    80.097    80.097    80.097   78.6784   -1.4183
 298.7589    23.541    35.096    35.096    35.096    35.096   37.7705    2.6750
 305.5489     4.124    11.264    11.264    11.264    11.264   11.2637    0.0000
 312.3388     5.544     9.506     9.506     9.506     9.506    9.5062    0.0000
 319.1288     5.369     7.226     7.226     7.226     7.226    7.2262    0.0000
 325.9188     5.403     6.086     6.086     6.086     6.086    6.0864    0.0000
 332.7088     5.403     5.527     5.527     5.527     5.527    5.5270    0.0000
 339.4987     5.405     5.405     5.405     5.405     5.405    5.4047    0.0000
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          OPTIMUM FUSELAGE AREA DISTRIBUTION WITH RESTRAINTS AT

 X=    100.0000    240.0000


        N        X          Z          R          S
        0     0.0000     0.0000     0.0000     0.0000
        1     6.7900     0.0000     1.7293     9.3948
        2    13.5800     0.0000     2.8948    26.3253
        3    20.3699     0.0000     3.8969    47.7085
        4    27.1599     0.0000     4.8007    72.4022
        5    33.9499     0.0000     5.6169    99.1157
        6    40.7398     0.0000     6.4112   129.1304
        7    47.5298     0.0000     7.1086   158.7519
        8    54.3198     0.0000     7.8019   191.2286
        9    61.1098     0.0000     8.4167   222.5519
       10    67.8997     0.0000     9.0033   254.6584
       11    74.6897     0.0000     9.5603   287.1378
       12    81.4797     0.0000    10.0751   318.8969
       13    88.2697     0.0000    10.5592   350.2760
       14    95.0596     0.0000    11.0198   381.5039
       15   101.8496     0.0000    11.3753   406.5162
       16   108.6396     0.0000    11.5306   417.6890
       17   115.4296     0.0000    11.4748   413.6535
       18   122.2196     0.0000    11.2134   395.0223
       19   129.0095     0.0000    10.7363   362.1261
       20   135.7995     0.0000    10.0014   314.2449
       21   142.5895     0.0000     8.9515   251.7329
       22   149.3795     0.0000     7.6546   184.0761
       23   156.1694     0.0000     6.2534   122.8534
       24   162.9594     0.0000     5.0457    79.9826
       25   169.7494     0.0000     4.5397    64.7446
       26   176.5394     0.0000     4.5158    64.0646
       27   183.3293     0.0000     5.0032    78.6403
       28   190.1193     0.0000     5.8256   106.6163
       29   196.9093     0.0000     6.6632   139.4831
       30   203.6992     0.0000     7.4892   176.2071
       31   210.4892     0.0000     8.2557   214.1198
       32   217.2792     0.0000     8.9657   252.5324
       33   224.0692     0.0000     9.6065   289.9231
       34   230.8591     0.0000    10.0357   316.4061
       35   237.6491     0.0000    10.2681   331.2303
       36   244.4391     0.0000    10.1899   326.2034
       37   251.2291     0.0000     9.8672   305.8724
       38   258.0190     0.0000     9.3535   274.8534
       39   264.8090     0.0000     8.6078   232.7742
       40   271.5990     0.0000     7.7758   189.9521
       41   278.3890     0.0000     6.7858   144.6605
       42   285.1790     0.0000     5.7050   102.2499
       43   291.9689     0.0000     4.2095    55.6689
       44   298.7589     0.0000     3.1065    30.3183
       45   305.5489     0.0000     0.0017     0.0000
       46   312.3388     0.0000     0.0011     0.0000
       47   319.1288     0.0000    -0.0008     0.0000
       48   325.9188     0.0000    -0.0012     0.0000
       49   332.7088     0.0000     0.0011     0.0000
       50   339.4987     0.0000     0.0000     0.0000
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16



          D/Q ASSOCIATED WITH VARIOUS VALUES OF THETA

          N              THETA                  D/Q

           0             -90.000              603.21045
           1             -78.750              246.95038
           2             -67.500              205.54297
           3             -56.250              204.15585
           4             -45.000              294.69922
           5             -33.750              247.61635
           6             -22.500              187.66878
           7             -11.250              201.02876
           8               0.000              191.53568
           9              11.250              201.02887
          10              22.500              187.66872
          11              33.750              247.61615
          12              45.000              294.69931
          13              56.250              204.15587
          14              67.500              205.54279
          15              78.750              246.95035
          16              90.000              603.21027
  WING VOLUME CHECK
     Exact Volume  45733.3320
     Equivalent body volume  45740.3945
  ENTIRE AIRCRAFT
     D/Q= 239.997742
     CDW= 14.9998589
  DRAG OF TRANSFERRED AREAS
     Opt.Eq. Body CDW= 4.21698809
     Average Eq. body CDW= 4.33153391
     Opt. CDW*= 14.8853130
     Potential CDW* change= -0.114545822
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16




                            BODY AREAS FOR NEXT CYCLE




                       BODY SEGMENT 1

                 X           Z           R           S
                0.0000      0.0000      0.0000      0.0000
                6.7900      0.0000      1.7293      9.3948
               13.5800      0.0000      2.8948     26.3253
               20.3699      0.0000      3.8969     47.7085
               27.1599      0.0000      4.8007     72.4022
               33.9499      0.0000      5.6169     99.1157
               40.7398      0.0000      6.4112    129.1304
               47.5298      0.0000      7.1086    158.7519
               50.0000      0.0000      7.3684    170.5668


                       BODY SEGMENT 2

                 X           Z           R           S
               50.0000      0.0000      7.3684    170.5668
               56.8966      0.0000      8.0408    203.1156
               63.7931      0.0000      8.6533    235.2401
               70.6897      0.0000      9.2362    268.0037
               77.5862      0.0000      9.7832    300.6856
               84.4828      0.0000     10.2920    332.7752
               91.3793      0.0000     10.7726    364.5776
               98.2759      0.0000     11.1896    393.3515
              105.1724      0.0000     11.4516    411.9838
              112.0690      0.0000     11.5024    415.6508
              118.9655      0.0000     11.3394    403.9511
              125.8621      0.0000     10.9600    377.3750
              132.7586      0.0000     10.3370    335.6884
              139.6552      0.0000      9.4196    278.7477
              146.5517      0.0000      8.2196    212.2522
              153.4483      0.0000      6.8495    147.3890
              160.3448      0.0000      5.5420     96.4905
              167.2414      0.0000      4.7329     70.3730
              174.1379      0.0000      4.5243     64.3051
              181.0345      0.0000      4.8440     73.7141
              187.9310      0.0000      5.5738     97.6003
              194.8276      0.0000      6.4181    129.4068
              201.7241      0.0000      7.2587    165.5246
              208.6207      0.0000      8.0520    203.6865
              215.5172      0.0000      8.7870    242.5646
              222.4138      0.0000      9.4543    280.8073
              229.3103      0.0000      9.9394    310.3653
              236.2069      0.0000     10.2192    328.0816
              243.1035      0.0000     10.2053    327.1922
              250.0000      0.0000      9.9264    309.5526


                       BODY SEGMENT 3

                 X           Z           R           S
              250.0000      0.0000      9.9264    309.5526
              251.2291      0.0000      9.8672    305.8724
              258.0190      0.0000      9.3535    274.8534
              264.8090      0.0000      8.6078    232.7742
              271.5990      0.0000      7.7758    189.9521
              278.3890      0.0000      6.7858    144.6605
              285.1790      0.0000      5.7050    102.2499
              291.9689      0.0000      4.2095     55.6689
              298.7589      0.0000      3.1065     30.3183
              300.0000      0.0000      0.0000      0.0000
 Leaving OVL60 (OUT)
 Cycle completed successfully
1
 End of this case.
1 SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

      CASE NO.       MACH = 0.0000
1
 End of this case.
 File wavedrag.out has been added to your directory.         
